#####################################################################
# Alchemist log file - simulation started at: 2026-01-30T10:14+0000 #
#####################################################################
#
# seed = 120.0, connection_range_percentage = 0.25, variability = 10.0, history_length = 6000
#
# The columns have the following meaning: 
# time wandering[mean] defending[mean] solving[mean] wait[mean] attacked[max] alarm[max] historySize[mean] disagreementRate 
0.0 NaN NaN NaN NaN 0.0 0.0 NaN 0.0
0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0
1.0152220212753578 0.0 0.0 0.0 1.0 0.0 0.0 2.35 0.0
2.021079041611957 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
3.015844403909048 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
4.0260560786276605 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
5.047388488136954 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
6.002066985648302 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
7.03297615582814 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
8.047388488136953 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
9.012304971648106 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
10.045984865954937 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
11.046182438849732 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
12.045974305880524 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
13.047388488136953 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
14.047388488136953 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
15.035107799144132 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
16.000479601807857 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
17.00105160076248 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
18.002232276420155 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
19.047388488136953 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
20.00261690577879 0.0 0.0 0.0 1.0 0.0 0.0 3.0 0.0
